2795,Zach Rosol,,243 lbs.,,,,0,0,0.25,0,0,0,0,,,,
2796,Nick Rossborough,"6' 5""",205 lbs.,,,11/18/1981 0:00,2.8,0.35,0.35,0,0,1,0,,,,
2797,Kevin Rosier,"6' 4""",275 lbs.,,Orthodox,,0,0,0,0,0,0,0,,Heavyweight,"Tampa, Florida",United States
2798,Kristian Rothaermel,"6' 0""",205 lbs.,,Open Stance,1/31/1972 0:00,0.75,0.5,0.41,0,0,0,0,,,,
2799,Rick Roufus,"6' 0""",207 lbs.,,Southpaw,,0.53,0.33,0.33,0,0,0.5,0,,,,
2800,Ben Rothwell,"6' 4""",265 lbs.,"78""",Orthodox,10/17/1981 0:00,3.55,0.41,0.46,0.63,0.33,0.69,0.3,,Heavyweight,"Kenosha, Wisconsin",United States
2801,Khalil Rountree Jr.,"6' 1""",205 lbs.,"76""",Southpaw,2/26/1990 0:00,3.06,0.38,0.49,0,0,0.5,0.2,,,,
2802,Ronda Rousey,"5' 7""",135 lbs.,"66""",Orthodox,2/1/1987 0:00,4.17,0.52,0.44,6.26,0.68,0.5,4.8,Rowdy,Bantamweight,"Santa Monica, California",United States
2803,Ray Routh,"5' 8""",185 lbs.,,Orthodox,,0.54,0.21,0.28,2.69,0.33,0,0,,,,
2804,Roberta Rovel,"5' 8""",145 lbs.,,,,0.87,0.46,0.26,0,0,1,0,,,,
2805,Philip Rowe,"6' 3""",170 lbs.,"80""",Orthodox,7/18/1990 0:00,4.99,0.6,0.51,1.19,0.33,0.25,0,,,,
2806,Kain Royer,,185 lbs.,,,,0,0,0.14,0,0,0,4.1,,,,
2807,Brad Royster,,135 lbs.,,,,0,0,0,0,0,0,0,,,,
2808,Brandon Royval,"5' 9""",125 lbs.,"68""",Southpaw,8/16/1992 0:00,3.77,0.46,0.47,0.79,1,0.53,2.4,,,,
2809,Jairzinho Rozenstruik,"6' 4""",242 lbs.,"78""",Orthodox,3/17/1988 0:00,3.14,0.48,0.39,0,0,0.8,0,,,,
2810,Marco Ruas,"6' 1""",210 lbs.,,Orthodox,1/23/1961 0:00,0,0,0,0,0,0,0,The King of the Streets,Heavyweight,Rio De Janeiro,Brazil
2811,Rodrigo Ruas,"5' 10""",185 lbs.,,Orthodox,10/6/1977 0:00,1.28,0.35,0.41,0,0,0,0,,Middleweight,,Brazil
2812,Murilo Rua,"5' 11""",185 lbs.,,Orthodox,5/22/1980 0:00,2.48,0.45,0.53,1.97,0.45,0.37,1.2,,,,
2813,Rodolfo Rubio Perez,"5' 5""",145 lbs.,,Orthodox,1/29/1987 0:00,1.13,0.36,0.62,2,0.33,0.33,0,Fito,Featherweight,"Mexico City, Federal District",Mexico
2814,Mauricio Rua,"6' 1""",205 lbs.,"76""",Orthodox,11/25/1981 0:00,3.57,0.5,0.54,2.12,0.48,0.47,0.8,Shogun,Light Heavyweight,"Curitiba, Parana",Brazil
2815,Gabe Ruediger,"5' 10""",155 lbs.,,Orthodox,8/29/1977 0:00,1.7,0.31,0.41,2.04,0.11,0.28,0,Godzilla,Lightweight,"Rancho Cucamonga, California",United States
2816,Eddie Ruiz,"5' 7""",155 lbs.,,Orthodox,6/10/1967 0:00,0.2,0.25,0.47,2,0.12,0,0,,Lightweight,,USA
2817,Anthony Ruiz,"6' 2""",205 lbs.,,Orthodox,11/3/1977 0:00,2.56,0.64,0.28,1.43,0.31,0.21,0,,,,
2818,Casey Ryan,,185 lbs.,,,,0,0,0,0,0,0,0,,,,
2819,Mike Russow,"6' 1""",255 lbs.,"73""",Orthodox,9/11/1976 0:00,1.55,0.47,0.59,4.66,0.43,0,0.7,,Heavyweight,"Chicago, Illinois",United States
2820,Bas Rutten,"6' 1""",205 lbs.,,Orthodox,2/24/1965 0:00,5.59,0.61,0.79,0,0,0,0,El Guapo,Light Heavyweight,Eindhoven,Netherlands
2821,Pete Sabala,,135 lbs.,,,,0,0,0,0,0,0,0,,,,
2822,Yusup Saadulaev,"5' 6""",135 lbs.,,,3/31/1985 0:00,0.57,0.45,0.66,5.73,0.6,0,1,,,,
2823,Danny Sabatello,"5' 10""",135 lbs.,"71""",Orthodox,3/31/1993 0:00,2.07,0.57,0.25,3,0.75,1,1,,,,
2824,Patrick Sabatini,"5' 8""",145 lbs.,"70""",Orthodox,11/9/1990 0:00,0,0,0,0,0,0,0,,,,
2825,Amir Sadollah,"5' 10""",170 lbs.,"75""",Orthodox,8/27/1980 0:00,4.71,0.46,0.6,0.57,0.27,0.6,0.3,,Welterweight,"Richmond, Virginia",United States
2826,Saparbeg Safarov,"6' 1""",185 lbs.,"78""",Orthodox,10/14/1986 0:00,4.03,0.48,0.47,2.52,0.41,0.33,0,,,,
2827,Frankie Saenz,"5' 6""",135 lbs.,"66""",Orthodox,8/12/1980 0:00,3.94,0.47,0.52,1.74,0.31,0.61,0.1,,Bantamweight,"Phoenix, Arizona",United States
2828,Jason Saggo,"5' 11""",155 lbs.,"71""",Orthodox,11/23/1985 0:00,2.5,0.39,0.52,2.33,0.4,0.23,0,,Lightweight,"Bolton, Ontario",Canada
2829,Tarec Saffiedine,"5' 10""",170 lbs.,"70""",Switch,9/6/1986 0:00,4.05,0.47,0.62,0.52,0.36,0.84,0.1,Sponge,Welterweight,,Belgium
2830,Lukasz Sajewski,"5' 8""",155 lbs.,"71""",Orthodox,11/27/1990 0:00,2.06,0.35,0.57,1.01,0.25,0.66,0,Wookie,Lightweight,Gdansk,Poland
2831,Ovince Saint Preux,"6' 3""",205 lbs.,"80""",Southpaw,4/8/1983 0:00,2.68,0.46,0.45,1.19,0.4,0.66,0.6,,,,
2832,Paul Ruiz,"5' 6""",135 lbs.,,,6/23/1987 0:00,1.4,0.33,0.75,0,0,1,20.9,,,,
2833,Yukio Sakaguchi,"5' 9""",185 lbs.,,Orthodox,7/26/1973 0:00,0.3,0.25,0.5,4.5,1,0,9,,,,
2834,Wataru Sakata,"5' 9""",195 lbs.,,Southpaw,3/11/1973 0:00,1.11,0.61,0.31,0,0,0,0,,,,
2835,Augusto Sakai,"6' 3""",265 lbs.,"77""",Orthodox,5/9/1991 0:00,5.32,0.48,0.5,0.15,0.5,0.66,0,,,,
2836,Gokhan Saki,"6' 0""",205 lbs.,"73""",Orthodox,10/19/1983 0:00,7.09,0.58,0.53,0,0,1,0,,,,
2837,Alessio Sakara,"6' 0""",185 lbs.,"72""",Orthodox,9/2/1981 0:00,3.96,0.47,0.59,2.18,0.78,0.62,0,Legionarius,Middleweight,"Rome, Lazio",Italy
2838,Ryuta Sakurai,"5' 7""",183 lbs.,,Orthodox,,1.8,0.48,0.58,0.52,1,0.36,1.6,,,,
2839,Kazushi Sakuraba,"6' 0""",185 lbs.,,Southpaw,7/14/1969 0:00,1.26,0.41,0.51,1.26,0.31,0.48,1.7,,,,
2840,Justin Salas,"5' 8""",155 lbs.,"70""",Southpaw,3/13/1982 0:00,3.42,0.43,0.68,2.43,0.2,0,0,J-Bomb,Lightweight,"Wheat Ridge, Colorado",United States
2841,Hayato Sakurai,"5' 7""",168 lbs.,,Orthodox,8/24/1975 0:00,2.45,0.49,0.59,1.87,0.69,0.56,0.3,Mach,Welterweight,Ibaraki,Japan
2842,Luis Saldana,"5' 11""",145 lbs.,"73""",Orthodox,1/27/1991 0:00,7.17,0.59,0.78,0,0,0,0,,,,
2843,Ivan Salaverry,"6' 0""",185 lbs.,,Orthodox,1/11/1971 0:00,3.01,0.47,0.76,0.49,0.18,0.36,2.5,,Middleweight,"Seattle, Washington",United States
2844,John Salgado,"5' 10""",170 lbs.,,,,0.99,0.5,0.4,0,0,0.5,0,,,,
2845,Roman Salazar,"5' 7""",135 lbs.,,Orthodox,2/21/1988 0:00,1.95,0.39,0.57,1.77,0.18,0.5,0,El Gallito,Bantamweight,"Scottsdale, Arizona",United States
2846,Brandon Saling,"5' 10""",170 lbs.,,,1/28/1986 0:00,2.88,0.4,0.2,0,0,0.57,0,,,,
2847,Muslim Salikhov,"5' 11""",170 lbs.,"70""",Orthodox,6/9/1984 0:00,2.85,0.46,0.67,0.87,0.3,0.8,0,,,,
2848,Sean Salmon,"5' 10""",185 lbs.,,Southpaw,9/11/1977 0:00,1.49,0.33,0.65,4.06,0.5,0,0,,Light Heavyweight,"Columbus, Ohio",United States
2849,Gabriel Salinas-Jones,"6' 1""",245 lbs.,,,11/20/1984 0:00,0,0,0,0,0,0,0,,,,
2850,Boston Salmon,"5' 9""",135 lbs.,"69""",Southpaw,11/20/1990 0:00,4.13,0.37,0.59,0,0,1,0,,,,
2851,Johnny Sampaio,"5' 8""",170 lbs.,,Orthodox,9/11/1975 0:00,1.32,0.4,0.5,9.89,0.5,0,9.9,,,,
2852,John Salter,"6' 1""",185 lbs.,"74""",Southpaw,3/21/1985 0:00,1.68,0.32,0.68,2.85,0.46,0.66,0.5,,Middleweight,"Nashville, Tennessee",United States
2853,Josh Samman,"6' 3""",185 lbs.,"79""",Orthodox,3/14/1988 0:00,2.08,0.52,0.34,1.09,0.33,0.33,0.4,Anqa,Middleweight,"Tallahassee, Florida",United States
2854,Josh San Diego,"5' 10""",135 lbs.,,,,0,0,0,0,0,0,0,,,,
2855,Josh Sampo,"5' 4""",125 lbs.,"64""",Orthodox,7/24/1984 0:00,1.99,0.36,0.55,1.06,0.33,0.4,2.1,The Gremlin,Flyweight,"Lindenwood, Missouri",United States
2856,Josh Sampo,"5' 4""",125 lbs.,"64""",Orthodox,7/24/1984 0:00,1.99,0.36,0.55,1.06,0.33,0.4,2.1,The Gremlin,Flyweight,"Lindenwood, Missouri",United States
2857,Eddie Sanchez,"6' 2""",230 lbs.,"74""",Orthodox,11/4/1982 0:00,3.45,0.43,0.43,1.13,0.26,0.42,0,The Manic Hispanic,Heavyweight,"San Diego, California",United States
2858,Julian Sanchez,"6' 3""",300 lbs.,,Orthodox,,0,0,0,0,0,0,0,,Super Heavyweight,"San Antonio, Texas",United States
2859,Bobby Sanchez,"5' 7""",155 lbs.,,Orthodox,,0,0,1,0,0,1,0,,,,
2860,Donald Sanchez,"5' 10""",145 lbs.,,,8/18/1984 0:00,0.58,0.5,0.55,0,0,0.5,0,,,,
2861,Diego Sanchez,"5' 10""",170 lbs.,"72""",Southpaw,12/31/1981 0:00,2.69,0.37,0.56,1.51,0.24,0.46,0.8,The Dream,Lightweight,"Albuquerque, New Mexico",United States
2862,Joby Sanchez,"5' 6""",135 lbs.,"68""",Orthodox,6/24/1991 0:00,3.22,0.36,0.63,0.95,0.71,0.51,0.4,,Flyweight,"Albuquerque, New Mexico",United States
2863,Emmanuel Sanchez,"5' 9""",145 lbs.,"71""",,8/11/1990 0:00,4.45,0.35,0.55,0.25,0.06,0.16,0.5,,,,
2864,Jesse Sanders,"6' 0""",170 lbs.,,Orthodox,,0,0,0.35,0,0,0.5,0,,Welterweight,"Oskaloosa, Iowa",United States
2865,Erick Sanchez,"5' 10""",145 lbs.,,,10/4/1990 0:00,0,0,0,0,0,0,0,,,,
2866,Andrew Sanchez,"6' 1""",185 lbs.,"74""",Orthodox,4/8/1988 0:00,4.48,0.42,0.51,1.92,0.31,1,0,,,,
2867,Robert Sanchez,"5' 6""",125 lbs.,"66""",Orthodox,3/5/1986 0:00,0.96,0.4,0.46,3.61,0.62,0.5,0.7,,,,
2868,Jerrod Sanders,"5' 8""",135 lbs.,"72""",Orthodox,10/1/1979 0:00,0.88,0.64,0.46,2.2,0.33,0.5,1.6,J-Reazie,Bantamweight,"Oklahoma City, Oklahoma",United States
2869,Cory Sandhagen,"5' 11""",135 lbs.,"70""",Switch,4/20/1992 0:00,6.85,0.48,0.59,1.07,0.5,0.3,0.5,,,,
2870,Luke Sanders,"5' 6""",135 lbs.,"67""",Southpaw,12/12/1985 0:00,6.21,0.51,0.53,0.31,0.2,0.66,0.3,Cool Hand,Bantamweight,"Clarksville, Tennessee",United States
2871,Hugo Sandoval,,135 lbs.,,,,0,0,0,0,0,0,0,,,,
2872,Joseph Sandoval,"5' 7""",135 lbs.,,Southpaw,5/11/1986 0:00,1.82,0.42,0.6,0,0,0,0,,Bantamweight,"Lubbock, Texas",United States
2873,Hector Sandoval,"5' 2""",125 lbs.,"64""",Orthodox,7/19/1986 0:00,3.31,0.52,0.65,3.49,0.25,0.71,1.4,,,,
2874,Raul Sandoval,,130 lbs.,,,,0,0,0,0,0,0,0,,,,
2875,Chris Sanford,"5' 11""",185 lbs.,,Orthodox,3/12/1968 0:00,0.23,0.5,0.17,0,0,0,3.5,,Middleweight,"San Francisco, California",United States
2876,Jonathan Santa Maria,"5' 9""",125 lbs.,,,,3.6,0.51,0.74,0,0,0.8,0,,,,
2877,Roldan Sangcha'an,"5' 4""",125 lbs.,,Orthodox,12/4/1990 0:00,2.71,0.46,0.51,1.94,0.6,0.68,0,,,,
2878,Yuhi Sano,"5' 11""",243 lbs.,,Orthodox,2/2/1965 0:00,0,0,0,0,0,0,0,,,,
2879,Duda Santana,"5' 7""",145 lbs.,"73""",Orthodox,1/10/1996 0:00,6.01,0.39,0.73,6.44,0.6,0,0,,,,
2880,Sean Santella,"5' 5""",125 lbs.,,,10/25/1984 0:00,0,0,0,0,0,0,0,,,,
2881,Will Santiago,"5' 7""",185 lbs.,,Orthodox,2/8/1983 0:00,1.47,0.39,0.56,1,0.5,1,0,,,,
2882,Mike Santiago,"5' 10""",145 lbs.,"69""",Orthodox,7/28/1989 0:00,3.44,0.49,0.36,2.66,0.5,0.53,1.1,,,,
2883,Shaheen Santana,"6' 1""",155 lbs.,"75""",Orthodox,6/4/1991 0:00,0.82,0.42,0.4,0,0,0,2.8,,,,
2884,Jorge Santiago,"6' 1""",170 lbs.,"75""",Orthodox,10/9/1980 0:00,1.69,0.35,0.56,0.58,0.3,0.52,0.8,The Sandman,Welterweight,Rio de Janeiro,Brazil
2885,Richie Santiago,"5' 7""",135 lbs.,"67""",Southpaw,10/10/1992 0:00,3.87,0.49,0.42,0,0,0.25,0,,,,
2886,Jose Santibanez,,155 lbs.,,,1/18/1980 0:00,0,0,0,0,0,0,0,,,,
2887,Art Santore,"6' 2""",185 lbs.,,,10/26/1972 0:00,1.4,0.12,0.52,0,0,1,0,,,,
2888,Adriano Santos,,,,,,0,0,0,0,0,0,0,,N/A,,
2889,Luis Santos,"6' 1""",170 lbs.,,Southpaw,,4.4,0.57,0.64,0,0,0,0,,,,
2890,Iliarde Santos,"5' 5""",125 lbs.,"67""",Orthodox,9/25/1980 0:00,3,0.3,0.57,1.66,0.23,0.83,0,,Flyweight,"Escada, Pernambuco",Brazil
2891,Paulo Santos,,,,,,0,0,0,0,0,0,0,,N/A,,
2892,Thiago Santos,"6' 2""",205 lbs.,"76""",Orthodox,1/7/1984 0:00,4.27,0.48,0.55,0.7,0.38,0.66,0.1,Marreta,Middleweight,"Rio de Janeiro, Rio de Janeiro",Brazil
2893,Evangelista Santos,"5' 10""",170 lbs.,"76""",Orthodox,12/12/1977 0:00,3.94,0.36,0.49,0.78,1,0.5,0.4,,,,
2894,Leonardo Santos,"6' 0""",155 lbs.,"75""",Orthodox,2/5/1980 0:00,2.65,0.44,0.58,1.07,0.29,0.89,0.3,,Lightweight,Rio de Janeiro,Brazil
2895,Bruno Santos,"5' 9""",185 lbs.,,Orthodox,7/17/1987 0:00,1.18,0.46,0.56,3,0.37,0.66,0.3,Carioca,Middleweight,"Macae, Rio de Janeiro",Brazil
2896,Andre Santos,"6' 0""",170 lbs.,,,,2.77,0.34,0.41,2.5,0.29,0.75,0,,,,
2897,Gleristone Santos,"5' 9""",145 lbs.,,,8/20/1988 0:00,3.4,0.31,0.64,0,0,0.75,0,,,,
2898,Taila Santos,"5' 6""",125 lbs.,"68""",Orthodox,6/22/1993 0:00,3.52,0.48,0.59,2,0.8,0.85,1,,,,
2899,Marilia Santos,"5' 4""",125 lbs.,,Orthodox,12/12/1992 0:00,4.4,0.54,0.53,1,1,0.66,1,,,,
2900,Nick Sanzo,"5' 9""",190 lbs.,,,,0,0,0,0,0,0,0,,Light Heavyweight,"Niskayuna, New York",United States
2901,Bob Sapp,"6' 5""",350 lbs.,,Orthodox,9/22/1974 0:00,3.19,0.55,0.49,0.58,1,0.72,0,,,,
2902,Diego Saraiva,"5' 6""",155 lbs.,,Orthodox,4/23/1982 0:00,1.64,0.32,0.62,1.33,0.4,0,0.7,The Octopus,Lightweight,"Atlanta, Georgia",United States
2903,Daniel Sarafian,"5' 9""",185 lbs.,"73""",Orthodox,8/21/1982 0:00,2.23,0.46,0.58,0.36,0.07,0.53,0.7,,Middleweight,"Sao Paulo, Sao Paulo",Brazil
2904,Harris Sarmiento,"5' 9""",155 lbs.,,Orthodox,9/9/1983 0:00,0.84,0.25,0.36,2.36,0.6,0.57,0,,,,
2905,Alexander Sarnavskiy,"5' 11""",155 lbs.,,,1/17/1989 0:00,1.43,0.66,0.42,0,0,0.75,0,,,,
2906,Yuki Sasaki,"6' 2""",185 lbs.,,Orthodox,9/12/1976 0:00,1.09,0.43,0.57,0.43,1,0.66,0,,Middleweight,Tokyo,Japan
2907,Kyosuke Sasaki,"5' 7""",183 lbs.,,Southpaw,,0.33,0.45,0.46,0,0,0,0,,,,
2908,Yuta Sasaki,"5' 10""",125 lbs.,"71""",Southpaw,10/7/1989 0:00,2.16,0.41,0.5,3.03,0.43,0.41,1.2,Ulka,Bantamweight,"Numazu, Shizuoka",Japan
2909,Paul Sass,"6' 0""",155 lbs.,"73""",Orthodox,8/4/1988 0:00,0.53,0.26,0.51,0.53,0.16,0.33,7.4,Sassangle,Lightweight,Liverpool,England
2910,Masaaki Satake,"6' 1""",220 lbs.,,Orthodox,8/17/1965 0:00,1.4,0.35,0.41,0,0,0.58,0,,,,
2911,Takenori Sato,"5' 10""",170 lbs.,,Southpaw,6/8/1985 0:00,0.46,0.33,0.09,0,0,0,0,,Welterweight,Akita,Japan
2912,Takashi Sato,"5' 10""",170 lbs.,"73""",Southpaw,6/9/1990 0:00,3.16,0.37,0.5,0.53,0.5,0.75,0,,,,
2913,Tom Sauer,"6' 1""",263 lbs.,,,11/11/1970 0:00,0,0,0,0,0,0,0,,,,
2914,Jeimeson Saudino,"5' 6""",135 lbs.,,,3/5/1991 0:00,0.66,0.3,0.84,2.47,0.5,0,2.5,,,,
2915,Townsend Saunders,"5' 5""",170 lbs.,,Orthodox,,0,0,0,0,0,0,0,,Welterweight,"White Sands, New Mexico",United States
2916,Ben Saunders,"6' 2""",170 lbs.,"77""",Orthodox,4/13/1983 0:00,3.23,0.5,0.51,0.2,0.4,0.66,1.3,Killa B,Welterweight,"Orlando, Florida",United States
2917,Chris Saunders,"5' 8""",155 lbs.,,,3/11/1986 0:00,1.48,0.22,0.75,3.7,1,0,0,The So Cal Kid,Lightweight,"Buena Park, California",United States
2918,Chad W. Saunders,"5' 10""",170 lbs.,,Orthodox,,0,0,0,0,0,0,0,,,,
2919,Lumumba Sayers,"6' 0""",185 lbs.,,,6/30/1978 0:00,2.54,0.41,0.48,7.63,0.75,0,2.5,,,,
2920,Matt Sayles,"5' 7""",145 lbs.,"68""",Orthodox,2/21/1994 0:00,5.44,0.42,0.61,0,0,0.81,0.4,,,,
2921,Brandon Sayles,"6' 5""",265 lbs.,,,4/23/1981 0:00,0,0,0,0,0,0,0,,,,
2922,Mark Scanlon,"5' 9""",170 lbs.,,Orthodox,,2.2,0.35,0.48,3,0.75,0.25,2,Scanno,Welterweight,"Liverpool, Merseyside",England
2923,Eric Schafer,"6' 3""",185 lbs.,"76""",Orthodox,9/20/1977 0:00,1.89,0.34,0.56,1.81,0.36,0.5,1.8,Red,Middleweight,"Milwaukee, Wisconsin",United States
2924,Brendan Schaub,"6' 4""",245 lbs.,"78""",Orthodox,3/18/1983 0:00,2.92,0.37,0.57,2.32,0.46,0.72,0.4,Big Brown,Heavyweight,"Aurora, Colorado",United States
2925,Kerry Schall,"6' 2""",265 lbs.,,Orthodox,8/9/1971 0:00,0.94,0.11,0.63,0,0,0,0,Meat Truck,Heavyweight,"Cincinnati, Ohio",United States
2926,Eric Schambari,"5' 11""",185 lbs.,,Orthodox,4/22/1978 0:00,1.43,0.42,0.54,3,0.42,0,1,,,,
2927,Matheus Scheffel,"6' 2""",205 lbs.,,,4/11/1992 0:00,0,0,0,0,0,0,0,,,,
2928,Antonio Schembri,"5' 9""",205 lbs.,,Orthodox,6/1/1974 0:00,0.72,0.26,0.55,1.31,0.4,0,0.4,,,,
2929,Fabiano Scherner,"6' 3""",257 lbs.,,Orthodox,6/30/1972 0:00,1.31,0.31,0.38,1.09,0.33,0.4,0,Pega-Leve,Heavyweight,"Florianopolis, Santa Catarina",Brazil
2930,Joe Schilling,"6' 3""",185 lbs.,,,,2.84,0.52,0.48,0,0,0.44,0,,,,
2931,Samy Schiavo,"5' 8""",155 lbs.,,Orthodox,12/24/1975 0:00,1.68,0.34,0.38,0.94,0.5,0.66,0.9,The Dog,Bantamweight,Avignon,France
2932,Semmy Schilt,"6' 10""",265 lbs.,,Orthodox,10/27/1973 0:00,1.2,0.5,0.53,0,0,0.47,1.1,Hightower,Heavyweight,"Zuidlaren, Drenthe",Holland
2933,Adam Schindler,"5' 8""",155 lbs.,,,5/19/1983 0:00,0,0,0,0,0,0,0,,,,
2934,Daniel Schmitt,,185 lbs.,,,,0,0,0,0,0,0,0,,,,
2935,Colleen Schneider,,135 lbs.,,,,2.17,0.48,0.5,2.5,0.5,0.6,0,,,,
2936,Matt Schnell,"5' 8""",125 lbs.,"70""",Orthodox,1/15/1990 0:00,4.2,0.36,0.62,0.48,0.33,0.53,1.2,,,,
2937,Darrill Schoonover,"6' 2""",220 lbs.,,Orthodox,7/18/1985 0:00,1.2,0.33,0.38,0,0,0.5,1.1,The Boss,Heavyweight,"El Paso, Texas",United States
2938,Alex Schoenauer,"6' 3""",185 lbs.,,Orthodox,5/5/1976 0:00,1.22,0.4,0.42,0,0,0.22,4.9,,Middleweight,"Las Vegas, Nevada",United States
2939,Bob Schrijber,"6' 0""",240 lbs.,,Orthodox,,0,0,0,0,0,0,0,,,,
2940,Nate Schroeder,"6' 1""",230 lbs.,,,,0,0,0,0,0,0,0,,Heavyweight,"Rock Island, Illinois",United States
2941,Lacey Schuckman,"5' 3""",125 lbs.,,,,0,0,0,0,0,0,0,,,,
2942,Mark Schultz,"5' 9""",200 lbs.,,Orthodox,,0,0,0,0,0,0,0,,Light Heavyweight,"Lindon, Utah",United States
2943,Brian Schwartz,"6' 3""",170 lbs.,,Orthodox,,1.27,0.44,0.45,0,0,0.5,1,,,,
2944,Eric Schwartz,,205 lbs.,,,,0,0,0,0,0,0,0,,,,
2945,Justin Scoggins,"5' 7""",125 lbs.,"66""",Southpaw,5/2/1992 0:00,3.56,0.51,0.55,3.42,0.63,0.82,0.5,Tank,Flyweight,"Spartanburg, South Carolina",United States
2946,Pat Schilling,"5' 8""",145 lbs.,,Orthodox,8/28/1988 0:00,1.87,0.26,0.52,0,0,0,0,Thrilling,Featherweight,"St. Paul, Minnesota",United States
2947,Brad Scott,"6' 1""",170 lbs.,"76""",Orthodox,6/24/1989 0:00,3.52,0.41,0.57,0.32,0.15,0.63,0.7,,,,
2948,Mike Seal,"6' 4""",185 lbs.,,Orthodox,,5.5,0.68,0.5,0,0,0.33,0,,,,
2949,Greg Scott,"5' 9""",145 lbs.,,,,3.9,0.55,0.37,11.69,1,0,0,,,,
2950,Kenneth Seegrist,"6' 0""",185 lbs.,,Orthodox,,3.21,0.66,0,0,0,0.4,14.4,,,,
2951,Rony Sefo,"5' 9""",225 lbs.,,Orthodox,,0,0,0,0,0,0,0,,,,
2952,Matt Secor,"6' 0""",170 lbs.,,,9/26/1986 0:00,0.51,0.2,0.5,3.03,1,0,3,,,,
2953,Neil Seery,"5' 4""",125 lbs.,"64""",Orthodox,8/30/1979 0:00,3.56,0.41,0.58,0.78,0.27,0.53,1.6,2 Tap,Flyweight,"Dublin, Leinster",Ireland
2954,Ray Sefo,"6' 0""",240 lbs.,,Orthodox,2/15/1971 0:00,0.86,0.31,0.72,0,0,0.66,0,,,,
2955,Brendan Seguin,"6' 0""",185 lbs.,,,7/3/1976 0:00,2.6,0.45,0.84,5,0.62,1,0,,,,
2956,Stefan Sekulic,"6' 0""",170 lbs.,"75""",Southpaw,2/12/1992 0:00,1.47,0.37,0.57,1,0.2,0.33,0,,,,
2957,Pete Sell,"5' 11""",170 lbs.,"75""",Orthodox,8/5/1982 0:00,2.6,0.42,0.51,0.91,0.21,0.47,0.9,Drago,Middleweight,"Bay Shore, New York",United States
2958,Andrei Semenov,"6' 0""",185 lbs.,,Orthodox,6/17/1977 0:00,0.78,0.15,0.6,1.74,0.8,0.55,0.4,White Shark,Middleweight,St. Petersburg,Russia
2959,Brandon Sene,"5' 11""",205 lbs.,,,5/21/1981 0:00,0,0,0,0,0,0,0,,,,
2960,Matthew Semelsberger,"6' 1""",170 lbs.,"75""",Switch,11/23/1992 0:00,7.93,0.5,0.56,1.97,1,1,1,,,,
2961,Kim In Seok,"5' 6""",145 lbs.,,Orthodox,,0.87,0.37,0.6,0,0,0,0,,,,
2962,Mackens Semerzier,"5' 9""",145 lbs.,"72""",Orthodox,11/3/1980 0:00,2.91,0.45,0.46,2.14,0.5,0.5,2.1,Mack da Menace,Featherweight,"Virginia Beach, Virginia",United States
2963,Ray Seraille,"6' 3""",246 lbs.,,,,5.29,0.27,0.41,0,0,0,0,,,,
2964,Alex Serdyukov,"6' 2""",170 lbs.,"74""",Orthodox,5/24/1980 0:00,4.94,0.48,0.46,1.84,0.55,0.67,1.8,,,,
2965,Ivan Serati,"6' 0""",205 lbs.,,Orthodox,,0.86,0.26,0.29,0,0,0,0,,Heavyweight,Monza,Italy
2966,Nicholas Sergiacomi,,170 lbs.,,,,4.38,0.55,0.59,0,0,0,0,,,,
2967,Adrian Serrano,"5' 8""",170 lbs.,,,12/23/1963 0:00,0,0,0,0,0,0,0,,Middleweight,"Milwaukee, Wisconsin",United States
2968,Nick Serra,"5' 9""",170 lbs.,,Orthodox,3/27/1978 0:00,0,0,0.43,1,0.1,0,2,The Mad Monkey,N/A,New York,USA
2969,Fredy Serrano,"5' 3""",125 lbs.,"65""",Orthodox,9/22/1979 0:00,1.58,0.26,0.61,2.84,0.25,0.84,0,,,,
2970,Carl Seumanutafa,"6' 1""",255 lbs.,,Orthodox,,0,0,0.75,0,0,0,0,,,,
2971,Matt Serra,"5' 6""",170 lbs.,"68""",Orthodox,6/2/1974 0:00,1.98,0.39,0.46,2.05,0.2,0.38,0.9,The Terror,Welterweight,"Long Island, New York",United States
2972,Scott Shaffer,"5' 7""",145 lbs.,,Orthodox,,2.4,0.67,0.5,0,0,0.72,3,,,,
2973,Dan Severn,"6' 2""",250 lbs.,,Southpaw,6/8/1958 0:00,0,0,0,0,0,0,0,The Beast,Heavyweight,"Coldwater, Michigan",United States
2974,Rosi Sexton,"5' 3""",135 lbs.,,Orthodox,7/16/1977 0:00,3.31,0.39,0.41,0.75,0.1,0.8,0,The Surgeon,Bantamweight,Manchester,England
2975,Leon Shahbazyan,"6' 4""",170 lbs.,"74""",Orthodox,11/18/1995 0:00,6.33,0.52,0.32,1.46,0.5,0,0,,,,
2976,Edmen Shahbazyan,"6' 2""",185 lbs.,"74""",Orthodox,11/20/1997 0:00,3.85,0.51,0.49,4.44,0.4,0.58,0.5,,,,
2977,Liliya Shakirova,"5' 4""",125 lbs.,"65""",Orthodox,10/24/1991 0:00,2.7,0.3,0.74,0,0,0,0,,,,
2978,Kamal Shalorus,"5' 8""",155 lbs.,"68""",Orthodox,8/27/1972 0:00,3.06,0.32,0.7,2.07,0.5,0.8,0,Prince of Persia,Lightweight,"Ahmadabad, Ardabil","Iran, Islamic Republic of"
